timestamp,cpu_total,cpu_idle,cpu_user,load_min1,load_min5,load_min15,mem_used,mem_percent,network_lo_rx,network_lo_tx
2021-01-01 00:44:00,88.41,11.59,13.43,3.662,2.713,2.037,1644294862,41.11,524020,583176
2021-01-01 00:44:01,86.45,13.55,41.49,3.218,2.394,1.706,2224111678,55.6,452592,617527
2021-01-01 00:44:02,96.67,3.33,51.41,3.294,2.662,1.877,1489450499,37.24,560320,298027
2021-01-01 00:44:03,87.02,12.98,50.35,3.42,3.044,2.011,2006057371,50.15,498728,529601
2021-01-01 00:44:04,84.29,15.71,54.39,2.935,2.666,1.932,2163355535,54.08,525309,474231
2021-01-01 00:44:05,80.72,19.28,50.46,3.18,2.082,1.408,1906366242,47.66,628724,598821
2021-01-01 00:44:06,81.28,18.72,44.32,3.262,2.659,1.817,2741741462,68.54,544026,647635
2021-01-01 00:44:07,80.87,19.13,60.36,3.57,2.214,1.501,1852042868,46.3,426493,369108
2021-01-01 00:44:08,91.86,8.14,42.3,3.222,2.737,1.959,1826475128,45.66,531206,501588
2021-01-01 00:44:09,85.09,14.91,24.9,3.676,3.165,2.062,2061347612,51.53,741865,583263
2021-01-01 00:44:10,87.83,12.17,53.98,3.542,2.826,1.957,1773508059,44.34,556497,466200
2021-01-01 00:44:11,92.57,7.43,14.18,4.012,3.226,2.356,1567598721,39.19,515190,674569
2021-01-01 00:44:12,73.21,20.0,30.06,2.799,2.254,1.453,1670699067,41.77,362944,459853
2021-01-01 00:44:13,91.39,8.61,23.66,3.256,2.448,1.731,2227396027,55.68,572441,469979
2021-01-01 00:44:14,85.28,14.72,51.0,3.046,2.523,1.703,1908518132,47.71,587222,392669
2021-01-01 00:44:15,87.18,12.82,28.62,3.099,2.433,1.663,2510606285,62.77,531272,515392
2021-01-01 00:44:16,80.86,19.14,57.0,3.378,2.888,2.187,1867629126,46.69,511409,198180
2021-01-01 00:44:17,81.22,18.78,26.46,3.692,2.931,1.887,2213153106,55.33,783253,475223
2021-01-01 00:44:18,87.44,12.56,38.32,3.328,2.49,1.82,2153252593,53.83,585542,626896
2021-01-01 00:44:19,96.92,3.08,31.3,4.066,2.945,2.014,1863154757,46.58,624002,360323
2021-01-01 00:44:20,90.02,9.98,59.33,3.144,2.142,1.447,1736357321,43.41,506688,338169
2021-01-01 00:44:21,91.33,8.67,50.26,3.707,3.228,2.149,1480458890,37.01,486840,611622
2021-01-01 00:44:22,84.04,15.96,33.1,3.562,2.758,2.006,2165936233,54.15,563209,625170
2021-01-01 00:44:23,82.0,18.0,51.34,2.846,2.344,1.622,2359477919,58.99,486745,364431
2021-01-01 00:44:24,81.1,18.9,30.29,3.183,2.903,2.0,1523020798,38.08,494956,673274
2021-01-01 00:44:25,82.56,17.44,60.08,3.517,2.701,1.902,1888866519,47.22,546320,543245
2021-01-01 00:44:26,74.74,20.0,25.66,2.109,1.562,1.076,1799924500,45.0,448719,604874
2021-01-01 00:44:27,81.38,18.62,58.61,3.656,2.898,1.829,2165410745,54.14,522040,420813
2021-01-01 00:44:28,82.2,17.8,30.68,3.394,2.721,1.856,1901404193,47.54,508008,648905
2021-01-01 00:44:29,84.12,15.88,31.32,3.58,3.241,2.359,2396894171,59.92,596702,473198
2021-01-01 00:44:30,85.66,14.34,51.4,3.303,2.955,1.918,1884682042,47.12,438868,468796
2021-01-01 00:44:31,86.81,13.19,30.56,2.956,2.489,1.633,1629084962,40.73,300006,548237
2021-01-01 00:44:32,84.93,15.07,35.87,3.557,3.136,2.152,1859358402,46.48,468936,460797
2021-01-01 00:44:33,82.09,17.91,47.38,3.259,2.572,1.727,1892415619,47.31,539728,347929
2021-01-01 00:44:34,75.18,20.0,56.19,3.017,2.473,1.729,2157829983,53.95,596410,513176
2021-01-01 00:44:35,82.12,17.88,70.02,3.611,2.829,1.871,1887944283,47.2,430715,468175
2021-01-01 00:44:36,80.14,19.86,37.04,3.434,2.489,1.704,2132028954,53.3,554209,423208
2021-01-01 00:44:37,87.33,12.67,65.96,4.07,3.496,2.443,1762854718,44.07,613515,624052
2021-01-01 00:44:38,89.55,10.45,39.85,3.628,3.009,2.171,1911596996,47.79,575125,739232
2021-01-01 00:44:39,89.69,10.31,46.32,3.38,2.708,2.02,1764489716,44.11,420936,408087
2021-01-01 00:44:40,88.78,11.22,32.0,3.495,2.795,1.931,1746007523,43.65,431677,519744
2021-01-01 00:44:41,84.33,15.67,42.47,3.498,2.497,1.937,2382450067,59.56,543500,460156
2021-01-01 00:44:42,82.39,17.61,47.53,3.6,2.685,1.861,1785461128,44.64,662534,728839
2021-01-01 00:44:43,81.26,18.74,27.9,2.81,2.316,1.704,1895718565,47.39,501416,549173
2021-01-01 00:44:44,77.46,20.0,36.17,3.101,2.375,1.856,2313381337,57.83,483467,592695
2021-01-01 00:44:45,89.96,10.04,32.87,4.081,3.221,2.269,2225000418,55.63,363038,618183
2021-01-01 00:44:46,84.13,15.87,32.9,3.293,2.613,1.692,2492362164,62.31,463571,513015
2021-01-01 00:44:47,78.77,20.0,64.05,3.43,2.608,1.834,2144840559,53.62,428476,481361
2021-01-01 00:44:48,80.87,19.13,28.4,3.383,2.513,1.698,1819880183,45.5,502719,651893
2021-01-01 00:44:49,80.67,19.33,31.38,3.513,2.488,1.714,2617143394,65.43,348717,577788
2021-01-01 00:44:50,85.22,14.78,54.73,3.166,2.503,1.951,2174624223,54.37,467140,415410
2021-01-01 00:44:51,90.34,9.66,45.84,3.372,2.821,1.853,1953591398,48.84,399106,427578
2021-01-01 00:44:52,83.26,16.74,37.48,3.336,2.34,1.668,2017239664,50.43,594022,461034
2021-01-01 00:44:53,73.74,20.0,42.34,2.49,1.987,1.303,2053784473,51.34,414082,615921
2021-01-01 00:44:54,84.05,15.95,35.79,3.281,2.681,1.846,1928956437,48.22,442765,647344
2021-01-01 00:44:55,84.22,15.78,17.15,3.445,2.558,1.865,1587243319,39.68,528212,715172
2021-01-01 00:44:56,83.88,16.12,24.48,3.89,3.397,2.41,2488016315,62.2,454628,429129
2021-01-01 00:44:57,81.86,18.14,57.58,3.395,2.639,1.825,1993449777,49.84,735945,514020
2021-01-01 00:44:58,86.09,13.91,30.84,3.631,2.885,1.954,2055048953,51.38,593051,459979
2021-01-01 00:44:59,85.33,14.67,18.65,3.763,2.978,2.116,2623443217,65.59,501720,481765
2021-01-01 00:45:00,84.88,15.12,36.46,3.106,2.13,1.662,1795014421,44.88,536810,592987
2021-01-01 00:45:01,87.06,12.94,21.47,3.433,2.948,1.974,2196645597,54.92,264457,495412
2021-01-01 00:45:02,82.85,17.15,8.32,4.042,3.042,2.321,1762310394,44.06,623172,631585
2021-01-01 00:45:03,82.57,17.43,26.29,3.279,2.576,1.923,2096306348,52.41,551189,448370
2021-01-01 00:45:04,91.9,8.1,38.31,4.011,3.328,2.467,2060451723,51.51,492684,574141
2021-01-01 00:45:05,87.8,12.2,25.35,3.801,3.333,2.364,2237180329,55.93,556584,455724
2021-01-01 00:45:06,89.13,10.87,34.9,3.122,2.282,1.714,2362450615,59.06,568784,316277
2021-01-01 00:45:07,91.13,8.87,41.03,3.738,2.901,1.93,1826143672,45.65,458362,397853
2021-01-01 00:45:08,87.63,12.37,45.47,3.549,3.116,2.114,2425002452,60.63,538016,512412
2021-01-01 00:45:09,89.64,10.36,19.31,3.685,3.04,2.205,2446244281,61.16,604872,692149
2021-01-01 00:45:10,77.1,20.0,52.83,2.858,2.421,1.724,1925004384,48.13,545489,454041
2021-01-01 00:45:11,86.02,13.98,16.53,3.106,2.274,1.577,1998025225,49.95,474739,483081
2021-01-01 00:45:12,84.09,15.91,29.73,3.221,2.501,1.5,1851694964,46.29,529665,548966
2021-01-01 00:45:13,93.39,6.61,60.84,3.706,2.931,2.008,1908367635,47.71,638223,440057
2021-01-01 00:45:14,89.64,10.36,32.52,3.941,2.981,1.969,1638957303,40.97,578397,451624
2021-01-01 00:45:15,81.85,18.15,71.17,3.819,2.72,1.954,2233260731,55.83,383693,507211
2021-01-01 00:45:16,86.86,13.14,33.33,3.894,3.013,2.09,1384911832,34.62,558668,456343
2021-01-01 00:45:17,85.84,14.16,27.79,3.692,3.224,2.194,1790871544,44.77,545415,321700
2021-01-01 00:45:18,87.27,12.73,48.4,3.19,2.563,2.059,1986151384,49.65,616411,434982
2021-01-01 00:45:19,79.91,20.0,35.41,3.074,2.734,2.017,2389939199,59.75,503281,561491
2021-01-01 00:45:20,86.8,13.2,8.5,3.535,2.864,2.11,1836426629,45.91,463065,564600
2021-01-01 00:45:21,83.86,16.14,49.19,3.165,2.379,1.885,2128355501,53.21,363183,633623
2021-01-01 00:45:22,86.41,13.59,57.54,3.63,3.159,2.292,1975704765,49.39,430540,625553
2021-01-01 00:45:23,81.38,18.62,19.54,3.471,2.819,1.897,2283535670,57.09,620794,409981
2021-01-01 00:45:24,82.07,17.93,8.0,3.444,2.947,1.974,2112675724,52.82,519795,425458
2021-01-01 00:45:25,90.87,9.13,37.81,3.942,2.94,2.155,2249062816,56.23,490021,429871
2021-01-01 00:45:26,79.74,20.0,23.16,2.918,2.542,1.574,1834809525,45.87,629562,484793
2021-01-01 00:45:27,80.11,19.89,20.5,3.484,3.001,2.093,1695792531,42.39,608960,437672
2021-01-01 00:45:28,84.74,15.26,51.09,3.181,2.603,1.605,2110138495,52.75,426425,482547
2021-01-01 00:45:29,81.14,18.86,47.48,2.963,2.209,1.556,1853681594,46.34,620099,412780
2021-01-01 00:45:30,80.57,19.43,23.0,3.383,2.697,1.973,2009097161,50.23,334141,578440
2021-01-01 00:45:31,85.53,14.47,14.68,3.786,3.151,2.234,2095182482,52.38,545954,405193
2021-01-01 00:45:32,77.47,20.0,34.36,3.245,2.643,1.944,2372572259,59.31,534130,400242
2021-01-01 00:45:33,79.96,20.0,55.4,3.205,2.684,2.075,2235971193,55.9,614978,552022
2021-01-01 00:45:34,95.27,4.73,7.87,3.904,3.326,2.314,1795697098,44.89,538101,572229
2021-01-01 00:45:35,87.3,12.7,46.45,3.533,2.697,2.168,1656493328,41.41,475543,477487
2021-01-01 00:45:36,81.27,18.73,45.48,2.913,2.099,1.491,2512214331,62.81,483443,586898
2021-01-01 00:45:37,87.09,12.91,34.76,3.111,2.481,1.832,1525202098,38.13,769324,579678
2021-01-01 00:45:38,87.84,12.16,17.46,3.49,2.726,1.847,1864249145,46.61,508264,689913
2021-01-01 00:45:39,89.97,10.03,25.74,3.623,3.055,2.301,2193573446,54.84,559707,573292
2021-01-01 00:45:40,84.36,15.64,32.07,3.378,2.487,1.845,2491628374,62.29,297883,670720
2021-01-01 00:45:41,89.88,10.12,31.47,3.798,3.243,2.417,1943101542,48.58,417264,506192
2021-01-01 00:45:42,74.81,20.0,38.01,2.928,2.613,1.834,2008202898,50.21,551876,639962
2021-01-01 00:45:43,79.72,20.0,33.4,3.358,2.686,1.755,1737491773,43.44,338547,642076
2021-01-01 00:45:44,85.82,14.18,78.91,3.389,2.724,1.953,2037984833,50.95,554939,485738
2021-01-01 00:45:45,86.65,13.35,44.63,4.013,3.057,1.97,1654953806,41.37,427487,431145
2021-01-01 00:45:46,80.44,19.56,37.4,3.242,2.485,1.706,1774914514,44.37,396614,448732
2021-01-01 00:45:47,86.3,13.7,55.74,4.154,3.242,2.288,2229167166,55.73,427116,541512
2021-01-01 00:45:48,81.88,18.12,35.23,3.381,2.993,2.333,1869926954,46.75,652753,385029
2021-01-01 00:45:49,83.62,16.38,45.24,3.281,2.61,1.859,2275174676,56.88,533341,454626
2021-01-01 00:45:50,90.12,9.88,14.27,3.335,2.404,1.697,1953947862,48.85,408956,619723
2021-01-01 00:45:51,89.54,10.46,13.52,3.149,2.57,1.793,1589347972,39.73,577533,566683
2021-01-01 00:45:52,80.01,19.99,48.63,2.903,2.488,1.607,2350509582,58.76,582973,264736
2021-01-01 00:45:53,79.71,20.0,41.59,2.925,2.335,1.643,1605402174,40.14,461869,366735
2021-01-01 00:45:54,82.94,17.06,41.51,3.436,3.043,2.14,1819463747,45.49,595917,715888
2021-01-01 00:45:55,84.87,15.13,49.35,3.237,2.745,1.825,1940090275,48.5,600674,617956
2021-01-01 00:45:56,81.71,18.29,37.15,3.324,2.45,1.596,2301748586,57.54,585133,441707
2021-01-01 00:45:57,90.2,9.8,50.16,3.993,3.084,2.111,1842054553,46.05,432624,351156
2021-01-01 00:45:58,86.74,13.26,56.88,3.443,2.8,1.966,1721984851,43.05,382094,375049
2021-01-01 00:45:59,87.03,12.97,28.42,4.105,2.951,2.02,2048801921,51.22,330713,550916
2021-01-01 00:46:00,78.67,20.0,31.82,2.794,2.302,1.507,1935810283,48.4,434448,697692
2021-01-01 00:46:01,90.84,9.16,54.54,3.588,2.518,1.792,1859782820,46.49,463218,691325
2021-01-01 00:46:02,70.9,20.0,23.94,2.674,2.344,1.695,2064945606,51.62,471356,342431
2021-01-01 00:46:03,89.17,10.83,50.2,3.848,3.26,2.294,1638921135,40.97,495279,470422
2021-01-01 00:46:04,89.67,10.33,35.73,2.915,2.433,1.647,1483447837,37.09,673298,414295
2021-01-01 00:46:05,82.84,17.16,25.93,2.881,2.169,1.578,2641619032,66.04,466042,513695
2021-01-01 00:46:06,91.36,8.64,41.55,3.622,2.932,2.033,2031255828,50.78,495122,366893
2021-01-01 00:46:07,84.68,15.32,31.87,3.853,2.98,1.967,2052254264,51.31,318240,445418
2021-01-01 00:46:08,85.31,14.69,49.92,3.48,2.578,1.908,1765403185,44.14,722797,413273
2021-01-01 00:46:09,86.7,13.3,44.18,3.062,2.382,1.703,2269309653,56.73,368409,552360
2021-01-01 00:46:10,100.0,2.0,45.2,3.641,3.052,2.125,1839954421,46.0,429314,448514
2021-01-01 00:46:11,91.72,8.28,49.31,4.171,3.345,2.185,1164155693,29.1,569572,462882
2021-01-01 00:46:12,88.51,11.49,44.29,3.354,2.973,2.007,1829889997,45.75,524619,551091
2021-01-01 00:46:13,80.44,19.56,61.9,2.935,2.501,1.952,1915576076,47.89,664318,664252
2021-01-01 00:46:14,85.72,14.28,44.68,3.872,3.229,2.11,1948974918,48.72,572001,711577
2021-01-01 00:46:15,80.93,19.07,44.08,3.541,2.511,1.732,1940296501,48.51,491871,545601
2021-01-01 00:46:16,89.11,10.89,43.57,3.947,3.1,2.169,1806525614,45.16,604408,491142
2021-01-01 00:46:17,85.7,14.3,43.82,3.143,2.302,1.643,1777543682,44.44,616130,631624
2021-01-01 00:46:18,79.38,20.0,41.94,2.718,2.137,1.346,1910606399,47.77,433984,616716
2021-01-01 00:46:19,85.41,14.59,32.92,3.456,2.626,1.856,1506357173,37.66,596302,588181
2021-01-01 00:46:20,80.75,19.25,26.23,3.331,2.589,1.644,1412721111,35.32,477773,342065
2021-01-01 00:46:21,85.76,14.24,46.79,3.54,3.044,2.14,2029416646,50.74,489652,620817
2021-01-01 00:46:22,80.7,19.3,55.38,3.672,3.032,2.057,2034420462,50.86,514293,535820
2021-01-01 00:46:23,85.14,14.86,53.41,2.885,2.51,1.67,2263820174,56.6,461921,410629
2021-01-01 00:46:24,88.75,11.25,44.92,3.808,2.726,1.992,1923330406,48.08,456540,432812
2021-01-01 00:46:25,84.73,15.27,45.42,3.06,2.46,1.698,1641911836,41.05,598472,558203
2021-01-01 00:46:26,83.05,16.95,50.55,3.579,3.056,2.187,1418105955,35.45,347106,248836
2021-01-01 00:46:27,86.02,13.98,57.01,3.298,2.94,2.109,1732941177,43.32,393837,487452
2021-01-01 00:46:28,88.49,11.51,47.42,3.295,2.327,1.756,2126755923,53.17,567473,434493
2021-01-01 00:46:29,79.46,20.0,34.44,2.996,2.326,1.507,2432434671,60.81,492710,424305
2021-01-01 00:46:30,86.3,13.7,31.51,3.018,2.622,1.927,2016225623,50.41,599151,454280
2021-01-01 00:46:31,91.59,8.41,47.68,3.676,2.902,2.033,1635923032,40.9,535793,352059
2021-01-01 00:46:32,87.87,12.13,44.86,3.283,2.444,1.673,1736023819,43.4,366629,605248
2021-01-01 00:46:33,85.29,14.71,51.12,3.647,2.608,1.711,1745388222,43.63,506283,287210
2021-01-01 00:46:34,88.2,11.8,41.92,3.72,2.786,2.011,1878203419,46.96,553454,516928
2021-01-01 00:46:35,87.26,12.74,51.16,3.997,2.86,1.91,2336268627,58.41,523403,415244
2021-01-01 00:46:36,88.77,11.23,31.19,3.661,2.94,2.11,2359672835,58.99,453172,698357
2021-01-01 00:46:37,74.88,20.0,68.08,3.151,2.7,2.083,1948323231,48.71,472605,502268
2021-01-01 00:46:38,77.23,20.0,43.64,3.509,2.555,1.887,2054921033,51.37,443991,287666
2021-01-01 00:46:39,90.02,9.98,35.07,3.413,2.782,2.086,1760732632,44.02,367480,554682
2021-01-01 00:46:40,38.43,57.86,36.17,1.091,1.042,0.657,1487027466,37.18,353726,390742
2021-01-01 00:46:41,2.3,95.0,1.06,0.152,0.121,0.161,2536501506,63.41,539002,598488
2021-01-01 00:46:42,38.5,60.36,34.75,1.113,0.568,0.283,1303253884,32.58,412854,561772
2021-01-01 00:46:43,57.51,40.06,54.24,3.037,2.506,1.731,1449247904,36.23,557559,647259
2021-01-01 00:46:44,44.28,53.69,41.88,2.208,1.755,1.403,2538921756,63.47,440493,518703
2021-01-01 00:46:45,72.15,28.48,68.33,3.535,2.797,1.897,2004984621,50.12,368685,581914
2021-01-01 00:46:46,41.46,53.92,38.31,1.677,1.232,0.974,1662225527,41.56,459205,504275
2021-01-01 00:46:47,55.17,42.64,52.29,2.372,1.915,1.442,2204811089,55.12,709437,441034
2021-01-01 00:46:48,27.77,68.87,24.72,0.973,0.88,0.724,2231915991,55.8,490438,606575
2021-01-01 00:46:49,52.18,46.9,48.63,2.352,2.36,1.525,1600194306,40.0,564586,376951
2021-01-01 00:46:50,46.11,53.4,42.47,1.48,1.206,0.897,1840146387,46.0,516880,496369
2021-01-01 00:46:51,52.09,45.62,49.93,1.321,1.359,0.935,2262873759,56.57,359480,443143
2021-01-01 00:46:52,15.86,81.24,14.3,0.397,0.389,0.381,1754928276,43.87,644896,584209
2021-01-01 00:46:53,46.01,50.35,44.39,1.404,1.103,0.607,2084649121,52.12,475217,405331
2021-01-01 00:46:54,15.64,82.66,12.08,1.069,0.885,0.656,2427443655,60.69,368948,459116
2021-01-01 00:46:55,32.12,67.39,27.63,1.829,1.219,0.876,1282254550,32.06,448776,504391
2021-01-01 00:46:56,37.42,62.41,34.78,1.076,0.922,0.446,1897625504,47.44,479375,648772
2021-01-01 00:46:57,35.98,60.72,34.31,1.827,1.063,0.656,2078490799,51.96,574947,446748
2021-01-01 00:46:58,39.91,61.1,35.89,1.882,1.333,0.75,1462385184,36.56,431923,459910
2021-01-01 00:46:59,75.29,26.28,70.96,2.541,2.054,1.366,1841116582,46.03,762034,365179
2021-01-01 00:47:00,45.91,51.02,41.38,1.719,1.614,1.185,2313349593,57.83,406283,401700
2021-01-01 00:47:01,29.91,67.89,26.48,1.022,1.104,0.792,1788705455,44.72,561199,541298
2021-01-01 00:47:02,44.0,54.48,39.56,1.985,1.54,1.095,1554702069,38.87,302602,503206
2021-01-01 00:47:03,62.51,34.14,61.45,2.132,1.736,1.112,2339249546,58.48,487630,504810
2021-01-01 00:47:04,39.53,54.44,38.1,1.552,1.438,1.119,2133350508,53.33,536723,674121
2021-01-01 00:47:05,14.75,80.79,13.38,0.384,0.041,0.027,1979343112,49.48,388041,332772
2021-01-01 00:47:06,23.29,73.94,19.44,1.074,0.94,0.661,1970482451,49.26,649904,731782
2021-01-01 00:47:07,42.75,54.32,41.47,1.645,1.15,0.899,2308484741,57.71,543447,617827
2021-01-01 00:47:08,25.7,69.52,22.72,0.868,0.66,0.363,2088358497,52.21,468235,467420
2021-01-01 00:47:09,46.21,49.76,43.32,1.784,1.336,0.958,2193683643,54.84,542367,539123
2021-01-01 00:47:10,65.41,29.71,63.17,3.227,2.669,1.911,1792230081,44.81,440668,431715
2021-01-01 00:47:11,60.04,41.4,55.56,2.277,1.931,1.297,1424793497,35.62,625137,531923
2021-01-01 00:47:12,19.34,78.72,17.65,0.461,0.547,0.448,2186574110,54.66,601529,714984
2021-01-01 00:47:13,47.52,51.17,45.11,2.076,1.73,1.259,2330278376,58.26,537339,435371
2021-01-01 00:47:14,48.83,51.64,44.73,1.91,1.562,1.084,1932631409,48.32,561169,476799
2021-01-01 00:47:15,43.19,50.8,42.07,1.303,1.413,0.976,2266326975,56.66,352280,424323
2021-01-01 00:47:16,17.63,83.87,13.94,1.375,0.795,0.609,1899436162,47.49,646694,440388
2021-01-01 00:47:17,22.11,79.7,17.84,0.779,0.962,0.752,1972790251,49.32,490064,459730
2021-01-01 00:47:18,12.49,88.6,7.76,0.386,0.251,0.182,2525728636,63.14,602504,390511
2021-01-01 00:47:19,48.37,52.94,43.86,1.983,1.7,1.302,1912543983,47.81,574984,473638
2021-01-01 00:47:20,39.12,59.77,36.84,2.084,1.602,1.187,1894829182,47.37,600971,505423
2021-01-01 00:47:21,63.97,32.59,60.62,2.055,1.503,0.873,1439006143,35.98,395223,459685
2021-01-01 00:47:22,18.43,77.5,17.12,0.82,0.753,0.387,2207021947,55.18,407950,270090
2021-01-01 00:47:23,62.16,37.84,60.13,3.113,2.698,2.007,1787047590,44.68,724827,484568
2021-01-01 00:47:24,38.19,58.61,36.81,1.566,1.348,0.919,2044167503,51.1,348065,495272
2021-01-01 00:47:25,58.9,38.91,56.64,1.986,1.48,1.052,1905488273,47.64,390238,689754
2021-01-01 00:47:26,55.27,46.54,50.77,2.025,2.343,1.754,1866262185,46.66,504324,502681
2021-01-01 00:47:27,53.51,42.83,51.12,2.202,2.002,1.4,1964681153,49.12,504497,593558
2021-01-01 00:47:28,50.76,46.27,47.51,2.43,2.13,1.495,1987744298,49.69,445998,457430
2021-01-01 00:47:29,49.1,47.31,46.36,1.862,1.419,0.906,2352823717,58.82,561607,629817
2021-01-01 00:47:30,49.28,47.18,46.45,2.219,1.65,1.192,2456063557,61.4,590208,405545
2021-01-01 00:47:31,34.96,67.92,30.08,0.968,0.718,0.561,2195214530,54.88,498183,550498
2021-01-01 00:47:32,55.61,38.85,53.43,1.791,1.649,1.097,2381466774,59.54,473151,584036
2021-01-01 00:47:33,37.88,58.74,34.37,1.371,0.898,0.537,2256244241,56.41,497773,569360
2021-01-01 00:47:34,21.55,73.71,18.87,1.293,0.821,0.837,2148384230,53.71,450263,716414
2021-01-01 00:47:35,51.4,47.75,50.16,2.077,1.769,1.229,2436542880,60.91,330176,441563
2021-01-01 00:47:36,50.67,44.69,47.71,2.114,1.755,1.16,1607457610,40.19,530092,641378
2021-01-01 00:47:37,45.39,52.01,41.13,1.899,1.365,1.026,1794661339,44.87,576583,615564
2021-01-01 00:47:38,21.2,73.17,19.81,1.181,0.726,0.503,1753729541,43.84,484607,504946
2021-01-01 00:47:39,40.32,58.39,39.05,1.43,1.432,0.893,1909583625,47.74,273492,683926
2021-01-01 00:47:40,47.66,47.52,46.04,2.113,1.762,1.281,2205770107,55.14,442828,485344
2021-01-01 00:47:41,33.54,62.76,29.48,1.092,0.601,0.336,1665468964,41.64,590572,502231
2021-01-01 00:47:42,58.85,38.97,54.96,2.949,2.1,1.628,2150839759,53.77,356175,499451
2021-01-01 00:47:43,32.1,65.74,28.84,1.044,0.763,0.583,1823881724,45.6,569588,372681
2021-01-01 00:47:44,33.54,61.65,30.67,1.077,1.008,0.678,1895880784,47.4,455458,576151
2021-01-01 00:47:45,48.98,50.92,44.42,2.124,1.818,1.284,2060124699,51.5,498122,560539
2021-01-01 00:47:46,55.51,42.97,51.44,2.244,2.022,1.506,2504374441,62.61,431410,489532
2021-01-01 00:47:47,57.14,42.25,52.89,2.384,1.609,1.145,1786295884,44.66,386441,676253
2021-01-01 00:47:48,33.07,63.58,28.82,1.391,1.158,1.023,1975971981,49.4,643424,456277
2021-01-01 00:47:49,27.11,74.01,23.54,0.757,0.891,0.737,1676532432,41.91,581583,327020
2021-01-01 00:47:50,51.8,46.02,48.97,2.556,2.312,1.667,1783415685,44.59,564472,690220
2021-01-01 00:47:51,35.87,62.47,31.41,1.703,1.434,0.91,1673797569,41.84,590855,601110
2021-01-01 00:47:52,73.66,24.29,68.95,3.354,3.153,2.192,2073435526,51.84,550271,562604
2021-01-01 00:47:53,48.76,46.84,47.66,1.792,1.555,1.137,2127592630,53.19,594413,466055
2021-01-01 00:47:54,38.6,55.15,37.39,1.669,1.544,0.998,2206114804,55.15,433609,534209
2021-01-01 00:47:55,55.2,41.98,50.36,2.267,1.823,1.405,1773905086,44.35,637768,373962
2021-01-01 00:47:56,58.13,41.59,56.02,2.664,1.975,1.285,2152382923,53.81,628843,477485
2021-01-01 00:47:57,54.45,45.63,49.95,2.526,1.846,1.228,2033930023,50.85,538048,409630
2021-01-01 00:47:58,40.37,60.04,37.82,1.673,1.375,0.906,1982674250,49.57,471200,526188
2021-01-01 00:47:59,44.64,52.86,43.17,1.33,1.022,0.79,1627573151,40.69,377647,592346
2021-01-01 00:48:00,74.0,22.1,72.67,3.494,2.441,1.628,2045976049,51.15,522865,395237
2021-01-01 00:48:01,70.28,23.88,68.66,2.978,2.177,1.344,2055486985,51.39,668491,572491
2021-01-01 00:48:02,48.33,46.59,46.33,1.75,1.337,1.044,2030518533,50.76,383916,519974
2021-01-01 00:48:03,37.62,62.57,34.66,1.627,1.447,0.968,2120015227,53.0,601807,568385
2021-01-01 00:48:04,83.81,14.51,80.0,2.899,2.316,1.514,2208378697,55.21,452856,475777
2021-01-01 00:48:05,51.18,48.23,46.23,2.364,1.877,1.238,1670593007,41.76,461390,570401
2021-01-01 00:48:06,49.73,47.85,46.96,1.548,1.041,0.9,1934991174,48.37,382454,430419
2021-01-01 00:48:07,22.9,76.57,19.83,0.85,0.684,0.413,2154730280,53.87,424750,331774
2021-01-01 00:48:08,45.71,49.99,42.62,1.902,1.785,1.237,1919481553,47.99,564678,354606
2021-01-01 00:48:09,34.08,61.52,30.92,1.675,1.371,0.915,2287827067,57.2,577112,449723
2021-01-01 00:48:10,40.75,57.9,37.68,1.662,1.028,0.597,2027053549,50.68,523585,338747
2021-01-01 00:48:11,69.86,23.83,68.82,2.985,2.138,1.422,1413523207,35.34,449918,655037
2021-01-01 00:48:12,29.38,67.33,28.37,1.167,1.051,0.606,2251828675,56.3,389644,491716
2021-01-01 00:48:13,35.92,59.05,34.53,1.427,1.097,0.863,1964869031,49.12,506175,591927
2021-01-01 00:48:14,33.1,63.45,31.7,1.35,1.065,0.755,1469086750,36.73,463504,578706
2021-01-01 00:48:15,6.08,95.0,2.26,0.187,0.027,0.267,1924313041,48.11,521118,500641
2021-01-01 00:48:16,69.67,24.59,67.85,2.281,1.925,1.277,1619490686,40.49,467876,853653
2021-01-01 00:48:17,18.13,81.73,13.55,0.495,0.335,0.149,2225939385,55.65,470433,792764
2021-01-01 00:48:18,46.75,51.56,42.04,1.943,1.517,1.216,1989247705,49.73,515896,639189
2021-01-01 00:48:19,40.51,60.19,35.61,1.546,1.066,0.852,1722876390,43.07,535219,409481
2021-01-01 00:48:20,47.43,55.21,42.68,1.851,1.665,1.204,2243254417,56.08,622392,643296
2021-01-01 00:48:21,49.94,49.54,47.86,1.901,1.476,0.922,2137557699,53.44,466301,325146
2021-01-01 00:48:22,50.69,47.37,47.65,1.769,1.537,1.25,1929270578,48.23,554549,639674
2021-01-01 00:48:23,34.69,60.87,32.99,1.24,0.753,0.52,1626320768,40.66,680362,244387
2021-01-01 00:48:24,67.04,33.18,62.81,2.589,2.418,1.65,1747257861,43.68,557207,468104
2021-01-01 00:48:25,31.17,67.21,26.62,1.248,1.254,0.992,1742762627,43.57,616425,620912
2021-01-01 00:48:26,48.49,49.72,44.09,2.058,1.264,0.883,2223949160,55.6,437937,538519
